room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1189387,4536955,Private room,Islington,Canonbury,0,,2,1.0,123.0,1,51.545933,-0.086984,2014-05-13 07:09:13.088
1189498,2803012,Private room,Lambeth,Oval,3,5.0,1,1.0,95.0,1,51.480426,-0.117555,2014-05-13 12:18:13.860
1189620,6503072,Entire home/apt,Hackney,Clissold,8,5.0,3,1.0,161.0,3,51.560866,-0.08415,2014-05-13 18:02:03.704
1189885,6039977,Entire home/apt,Camden,Swiss Cottage,0,,8,4.0,719.0,6,51.542675,-0.192308,2014-05-13 18:26:18.562
1189915,5564578,Private room,Haringey,Bruce Grove,15,4.5,2,1.0,51.0,2,51.596952,-0.07265,2014-05-13 07:54:25.924
1190130,6505121,Private room,Tower Hamlets,Weavers,0,,2,1.0,93.0,3,51.527719,-0.074898,2014-05-13 17:57:16.010
1190517,3342770,Entire home/apt,Hackney,London Fields,6,4.5,4,1.0,180.0,2,51.539468,-0.073447,2014-05-13 12:04:17.785
1190550,3140224,Private room,Islington,Barnsbury,16,4.5,2,1.0,150.0,2,51.532365,-0.109251,2014-05-13 13:37:58.200
1191070,2510834,Entire home/apt,Hackney,Hoxton East & Shoreditch,4,4.5,3,1.0,237.0,3,51.527584,-0.082091,2014-05-13 14:01:46.393
1191386,4118465,Shared room,Lewisham,New Cross,2,4.5,16,1.0,26.0,2,51.476215,-0.037927,2014-05-13 16:49:14.968
1191988,5989261,Private room,Wandsworth,Latchmere,3,4.5,2,1.0,112.0,1,51.464625,-0.173354,2014-05-13 09:02:42.475
1192155,6516694,Private room,Westminster,Little Venice,0,,2,1.0,123.0,2,51.527296,-0.18389,2014-05-13 16:52:01.714
1192620,6518672,Entire home/apt,Brent,Queens Park,3,4.5,6,,380.0,5,51.534386,-0.215054,2014-05-13 14:42:33.289
1192978,4400083,Entire home/apt,Tower Hamlets,Weavers,53,5.0,3,1.0,301.0,1,51.522654,-0.075615,2014-05-13 07:30:35.105
1193680,6523214,Entire home/apt,Kensington and Chelsea,Golborne,17,5.0,3,1.0,284.0,1,51.52284,-0.203684,2014-05-13 16:21:44.258
1194027,6429827,Private room,Redbridge,Mayfield,0,,1,1.0,125.0,2,51.552293,0.089738,2014-05-13 08:38:15.874
1194251,434615,Private room,Hackney,Shacklewell,0,,4,1.0,125.0,1,51.552811,-0.074388,2014-05-13 07:09:20.516
1194401,2750273,Entire home/apt,Hounslow,Isleworth,0,,2,1.0,132.0,1,51.461649,-0.336262,2014-05-13 14:10:44.232
1194557,5903673,Entire home/apt,Southwark,Village,6,5.0,4,1.0,132.0,2,51.444607,-0.093684,2014-05-13 09:26:12.805
1194617,6528202,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,34,5.0,3,1.0,208.0,2,51.508958,-0.056928,2014-05-13 12:15:45.386
1194848,2976074,Private room,Haringey,West Green,2,5.0,3,1.0,47.0,14,51.59077,-0.095863,2014-05-13 11:04:45.120
1194887,2976074,Private room,Haringey,West Green,5,4.5,2,1.0,66.0,2,51.590277,-0.095634,2014-05-13 12:54:45.422
1195952,3766231,Entire home/apt,Camden,West Hampstead,12,4.5,2,,100.0,2,51.548086,-0.181346,2014-05-13 14:53:07.035
1196568,6537603,Entire home/apt,Haringey,Stroud Green,5,4.5,5,3.0,246.0,7,51.579286,-0.111461,2014-05-13 07:46:35.938
1196933,3506595,Private room,Tower Hamlets,Weavers,41,4.5,2,1.0,142.0,1,51.525194,-0.072044,2014-05-13 12:49:01.433
1196939,1348148,Private room,Haringey,Fortis Green,0,,2,1.0,95.0,1,51.591429,-0.142121,2014-05-13 13:06:23.846
1197143,5939128,Private room,Westminster,Knightsbridge and Belgravia,11,4.5,1,1.0,47.0,1,51.513031,-0.15988,2014-05-13 10:39:27.903
1197908,6543906,Private room,Kingston upon Thames,Old Malden,4,4.5,8,1.0,85.0,2,51.389048,-0.259044,2014-05-13 10:30:11.800
1197911,6543986,Private room,Islington,St. Mary's,49,5.0,2,1.0,95.0,1,51.539718,-0.099015,2014-05-13 10:39:36.914
1198240,6545967,Private room,Hammersmith and Fulham,Avonmore and Brook Green,0,,2,1.0,165.0,1,51.493124,-0.211437,2014-05-13 14:07:42.309
1198271,6546226,Entire home/apt,Redbridge,Aldborough,3,5.0,14,4.0,409.0,5,51.584723,0.078477,2014-05-13 15:31:37.836
1199580,505353,Entire home/apt,Kensington and Chelsea,Notting Dale,10,5.0,2,1.0,227.0,4,51.516095,-0.213225,2014-05-13 16:55:06.000
1200108,6555673,Entire home/apt,Greenwich,Greenwich West,0,,4,1.0,288.0,3,51.47121,-0.016049,2014-05-13 17:41:38.770
1200237,2111072,Entire home/apt,Westminster,Little Venice,19,4.5,2,1.0,199.0,1,51.523556,-0.184103,2014-05-13 11:41:53.662
1200253,716886,Entire home/apt,Hackney,Hoxton East & Shoreditch,17,5.0,4,2.0,379.0,2,51.528638,-0.078893,2014-05-13 12:27:41.488
1200341,6529807,Private room,Southwark,Cathedrals,16,5.0,1,1.0,123.0,3,51.503374,-0.092862,2014-05-13 16:36:05.582
1200507,2342816,Private room,Hackney,Dalston,2,5.0,2,1.0,132.0,2,51.546254,-0.070455,2014-05-13 12:21:35.986
1201283,1665741,Private room,Camden,Swiss Cottage,7,4.5,3,1.0,66.0,1,51.543046,-0.17279,2014-05-13 12:44:20.917
1201293,6561845,Private room,Haringey,Harringay,0,,1,1.0,95.0,1,51.57889,-0.103275,2014-05-13 13:12:10.077
1202215,6566943,Entire home/apt,Haringey,Northumberland Park,2,4.5,2,1.0,95.0,1,51.605493,-0.064769,2014-05-13 08:29:19.379
1202304,2392896,Private room,Tower Hamlets,St. Dunstan's,1,4.5,3,1.0,72.0,1,51.517044,-0.036333,2014-05-13 12:36:18.372
1202455,6332770,Entire home/apt,Camden,Kentish Town,37,5.0,2,,180.0,1,51.548736,-0.136767,2014-05-13 07:44:29.005
1202617,6568946,Private room,Barnet,Childs Hill,12,5.0,2,1.0,123.0,2,51.564421,-0.190656,2014-05-13 15:16:20.368
1202639,6566943,Private room,Haringey,Northumberland Park,3,5.0,1,1.0,47.0,1,51.605014,-0.06294,2014-05-13 16:18:19.471
1202948,3524239,Entire home/apt,Tower Hamlets,Blackwall & Cubitt Town,3,3.5,3,,132.0,10,51.506132,-0.004062,2014-05-13 06:49:22.545
1203035,2238301,Entire home/apt,Richmond upon Thames,South Twickenham,2,4.5,4,2.0,237.0,2,51.435496,-0.330605,2014-05-13 10:52:12.478
1203119,573623,Entire home/apt,Islington,Mildmay,0,,4,1.0,208.0,5,51.550532,-0.088063,2014-05-13 14:50:14.614
1203480,4118465,Shared room,Lewisham,New Cross,0,,16,1.0,26.0,3,51.47679,-0.038194,2014-05-13 07:46:55.742
1203832,447486,Entire home/apt,Southwark,Newington,41,4.5,8,2.0,180.0,1,51.491242,-0.101343,2014-05-13 12:13:02.307
1204627,6580183,Entire home/apt,Hackney,Woodberry Down,1,5.0,2,1.0,151.0,3,51.572887,-0.094447,2014-05-13 13:29:38.157
1205493,4105746,Private room,Islington,Caledonian,1,4.5,2,1.0,74.0,3,51.533437,-0.119353,2014-05-13 18:05:25.719
1205506,6584942,Private room,Hounslow,Syon,0,,1,1.0,95.0,14,51.47993,-0.322893,2014-05-13 06:44:54.188
1205599,1480728,Entire home/apt,Westminster,Westbourne,3,5.0,5,1.0,360.0,1,51.519096,-0.200542,2014-05-13 11:02:40.073
1205611,6585706,Entire home/apt,Hammersmith and Fulham,Ravenscourt Park,3,5.0,8,4.0,426.0,7,51.497052,-0.242305,2014-05-13 11:36:05.399
1205880,6587082,Private room,Tower Hamlets,Stepney Green,0,,1,1.0,125.0,1,51.51955,-0.0507,2014-05-13 12:13:07.318
1205905,5352830,Entire home/apt,Camden,Bloomsbury,8,5.0,5,3.0,473.0,3,51.523906,-0.122575,2014-05-13 13:23:44.379
1206388,6039977,Private room,Westminster,Maida Vale,0,,4,1.0,379.0,1,51.526829,-0.189488,2014-05-13 12:02:21.166
1206842,5674074,Private room,Brent,Queens Park,0,,1,1.0,117.0,1,51.530547,-0.217169,2014-05-13 09:19:34.125
1207964,598895,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,49,4.0,4,1.0,123.0,1,51.518801,-0.071251,2014-05-13 13:56:21.119
1208036,6597652,Private room,Haringey,Alexandra,3,5.0,2,1.0,114.0,2,51.59673,-0.142565,2014-05-13 17:17:23.782
1208146,6597972,Private room,Tower Hamlets,Weavers,3,4.5,2,1.0,66.0,3,51.522901,-0.074355,2014-05-13 10:25:09.901
1208158,3146492,Entire home/apt,Tower Hamlets,Bow East,12,5.0,3,1.0,132.0,1,51.535549,-0.027446,2014-05-13 10:59:52.035
1208178,6598326,Entire home/apt,Southwark,Rotherhithe,0,,4,2.0,246.0,1,51.494026,-0.050843,2014-05-13 11:57:21.489
1208247,6598507,Entire home/apt,Southwark,Riverside,0,,4,,271.0,1,51.501202,-0.068387,2014-05-13 15:11:20.639
1208459,6599538,Entire home/apt,Westminster,West End,60,4.5,3,1.0,185.0,1,51.512896,-0.130792,2014-05-13 13:06:59.049
1208744,1402322,Entire home/apt,Hackney,Hoxton East & Shoreditch,7,5.0,4,2.0,218.0,1,51.536491,-0.077276,2014-05-13 14:31:32.031
1209088,167441,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,14,5.0,5,2.0,377.0,3,51.521393,-0.078342,2014-05-13 06:39:44.404
1209216,6580636,Private room,Hackney,Hackney Downs,2,5.0,2,1.0,104.0,1,51.555046,-0.065159,2014-05-13 12:36:48.709
1209226,6603569,Entire home/apt,Brent,Kensal Green,5,4.5,6,3.0,369.0,4,51.53427,-0.244246,2014-05-13 13:03:52.151
1209392,2689988,Entire home/apt,Westminster,Hyde Park,2,3.5,2,1.0,199.0,14,51.516405,-0.180773,2014-05-13 08:51:36.298
1209412,5973428,Private room,Tower Hamlets,Lansbury,1,3.5,2,1.0,57.0,1,51.516177,-0.011171,2014-05-13 09:45:30.519
1209449,5973428,Private room,Tower Hamlets,Lansbury,2,4.0,2,1.0,57.0,1,51.51573,-0.009055,2014-05-13 11:29:41.788
1209463,3360092,Entire home/apt,Camden,Bloomsbury,1,4.5,3,2.0,189.0,20,51.525443,-0.124463,2014-05-13 12:10:39.278
1209510,6021704,Entire home/apt,Camden,West Hampstead,12,4.0,4,2.0,170.0,5,51.545981,-0.196276,2014-05-13 14:26:07.598
1209629,6605978,Private room,Greenwich,Woolwich Common,0,,3,1.0,125.0,1,51.471617,0.052776,2014-05-13 08:01:04.219
1209655,4132298,Entire home/apt,Kensington and Chelsea,Holland,2,3.5,5,2.0,284.0,4,51.499252,-0.211106,2014-05-13 09:11:13.464
1209698,6605887,Private room,Southwark,Livesey,0,,1,1.0,125.0,1,51.475361,-0.060132,2014-05-13 11:10:48.667
1209777,6606564,Entire home/apt,Richmond upon Thames,Kew,1,4.5,4,2.0,227.0,7,51.480957,-0.276382,2014-05-13 14:55:10.786
1209880,164273,Entire home/apt,Lambeth,Vassall,0,,6,3.0,57.0,1,51.474222,-0.112439,2014-05-13 07:47:03.644
1210026,5491536,Entire home/apt,Westminster,Bryanston and Dorset Square,7,4.0,4,2.0,416.0,2,51.524579,-0.162097,2014-05-13 14:37:04.240
1210422,6610410,Private room,Hackney,London Fields,5,5.0,1,1.0,93.0,1,51.540461,-0.074829,2014-05-13 09:08:32.342
1210559,6318925,Entire home/apt,Ealing,East Acton,29,4.5,2,1.0,150.0,5,51.517583,-0.258331,2014-05-13 15:32:31.921
1210714,4867748,Entire home/apt,Richmond upon Thames,South Richmond,2,4.5,5,3.0,379.0,1,51.463601,-0.278355,2014-05-13 10:49:14.557
1210729,3766231,Entire home/apt,Camden,Frognal and Fitzjohns,9,4.0,2,,97.0,2,51.546672,-0.179133,2014-05-13 11:29:43.874
1211054,4885700,Private room,Camden,Holborn and Covent Garden,4,5.0,1,1.0,57.0,7,51.519397,-0.107236,2014-05-13 14:48:19.765
1211103,6613282,Private room,Wandsworth,Earlsfield,0,,2,1.0,271.0,1,51.434053,-0.181936,2014-05-13 17:03:39.793
1211179,3747703,Private room,Lambeth,Ferndale,4,5.0,2,1.0,76.0,2,51.461533,-0.128242,2014-05-13 08:38:58.199
1211242,8896463,Entire home/apt,Hackney,Hoxton East & Shoreditch,48,5.0,6,2.0,397.0,2,51.523874,-0.077851,2014-05-13 11:33:31.666
1211423,2633607,Private room,Hackney,De Beauvoir,11,5.0,1,1.0,114.0,1,51.542916,-0.083126,2014-05-13 08:06:37.433
1211486,6615071,Private room,Hackney,Lea Bridge,0,,1,1.0,62.0,4,51.553562,-0.044822,2014-05-13 10:59:59.132
1211503,5085062,Entire home/apt,Islington,Caledonian,30,4.5,4,1.0,221.0,1,51.541851,-0.11466,2014-05-13 11:48:48.610
1211652,168477,Entire home/apt,Hackney,Hackney Wick,4,5.0,4,2.0,256.0,3,51.544343,-0.043657,2014-05-13 06:49:54.107
1211660,5319733,Entire home/apt,Hammersmith and Fulham,Fulham Reach,16,4.5,11,3.0,312.0,1,51.48833,-0.221387,2014-05-13 07:13:16.661
1211759,6580102,Entire home/apt,Southwark,Grange,0,,6,2.0,284.0,7,51.497765,-0.076862,2014-05-13 11:48:50.566
1211798,6615943,Entire home/apt,Wandsworth,Tooting,0,,4,1.0,271.0,3,51.431203,-0.159532,2014-05-13 13:39:08.804
1211907,6599954,Entire home/apt,Westminster,St. James's,33,5.0,4,1.0,369.0,4,51.508258,-0.126403,2014-05-13 06:47:27.551
1212129,415905,Private room,Westminster,Regent's Park,31,4.5,2,1.0,131.0,1,51.525995,-0.163067,2014-05-13 17:08:48.240
1212136,1616720,Entire home/apt,Brent,Brondesbury Park,2,5.0,9,4.0,558.0,3,51.543784,-0.213013,2014-05-13 17:28:54.099
1212341,6618420,Entire home/apt,Westminster,Church Street,6,5.0,2,1.0,225.0,11,51.524705,-0.172391,2014-05-13 15:06:32.298
1212412,1797656,Entire home/apt,Westminster,Bryanston and Dorset Square,8,4.5,4,1.0,265.0,3,51.520227,-0.159798,2014-05-13 18:24:22.143
1212502,6598326,Private room,Southwark,Rotherhithe,0,,2,1.0,132.0,1,51.495715,-0.049771,2014-05-13 10:36:53.483
1212556,5352830,Entire home/apt,Camden,Holborn and Covent Garden,8,5.0,6,2.0,473.0,3,51.521932,-0.124447,2014-05-13 13:09:53.791
1212615,6619639,Private room,Brent,Queens Park,0,,2,1.0,93.0,2,51.538241,-0.220503,2014-05-13 15:56:29.961
1212981,3552072,Entire home/apt,Hammersmith and Fulham,Askew,27,4.0,4,1.0,150.0,1,51.50218,-0.23526,2014-05-13 09:06:33.500
1213352,8838256,Entire home/apt,Islington,Bunhill,53,4.5,3,1.0,184.0,1,51.524952,-0.102705,2014-05-13 14:31:41.568
1213679,6624976,Private room,Hammersmith and Fulham,Munster,3,5.0,2,1.0,114.0,2,51.472812,-0.211707,2014-05-13 17:50:48.948
1214038,1482955,Entire home/apt,Westminster,Lancaster Gate,4,4.5,8,2.0,416.0,2,51.512821,-0.188298,2014-05-13 10:37:06.675
1214904,3071342,Private room,Islington,Tollington,2,5.0,2,1.0,114.0,1,51.569894,-0.12144,2014-05-13 15:14:27.971
1215088,6631605,Private room,Richmond upon Thames,Hampton Wick,0,,2,1.0,104.0,1,51.419148,-0.317987,2014-05-13 11:52:06.635
1215102,922398,Entire home/apt,Southwark,Cathedrals,0,,6,2.0,662.0,3,51.499371,-0.10143,2014-05-13 12:31:12.052
1215174,6632722,Entire home/apt,Kensington and Chelsea,Colville,5,4.5,2,1.0,170.0,2,51.512415,-0.202446,2014-05-13 15:53:30.902
1215480,6633932,Private room,Merton,Abbey,0,,2,1.0,151.0,1,51.41422,-0.192755,2014-05-13 18:14:52.823
1215550,2342816,Entire home/apt,Hackney,Dalston,3,5.0,4,2.0,303.0,2,51.545451,-0.069645,2014-05-13 09:29:32.928
1216253,6637146,Entire home/apt,Bromley,Bromley Common and Keston,15,5.0,2,1.0,142.0,1,51.3608,0.030096,2014-05-13 18:27:20.739
1216632,6633932,Entire home/apt,Merton,Abbey,0,,1,1.0,142.0,1,51.414847,-0.193518,2014-05-13 12:13:21.143
1216839,6633932,Entire home/apt,Merton,Abbey,0,,2,1.0,125.0,1,51.413935,-0.193659,2014-05-13 09:55:00.902
1216919,6633932,Entire home/apt,Merton,Abbey,1,4.0,2,1.0,125.0,1,51.415154,-0.19374,2014-05-13 13:42:07.692
1216949,6633932,Entire home/apt,Merton,Abbey,3,4.5,2,1.0,125.0,1,51.415745,-0.193944,2014-05-13 15:06:37.561
1217116,6617776,Private room,Redbridge,Seven Kings,0,,2,1.0,76.0,1,51.571363,0.11619,2014-05-13 10:56:10.142
1217128,6641472,Entire home/apt,Islington,Caledonian,5,5.0,2,1.0,227.0,7,51.532241,-0.120562,2014-05-13 11:27:04.609
1217195,4398560,Entire home/apt,Camden,Camden Town with Primrose Hill,3,5.0,4,,256.0,4,51.542604,-0.150859,2014-05-13 14:40:12.434
1217387,6642165,Private room,Lambeth,Herne Hill,2,5.0,2,1.0,174.0,1,51.457635,-0.101773,2014-05-13 11:36:42.490
1217388,6643131,Entire home/apt,Haringey,Noel Park,7,4.0,6,2.0,123.0,14,51.589678,-0.112299,2014-05-13 11:39:49.023
1218244,6647904,Entire home/apt,Hammersmith and Fulham,Munster,8,5.0,2,1.0,140.0,4,51.480063,-0.212726,2014-05-13 15:47:50.091
1218569,6499933,Entire home/apt,Camden,West Hampstead,2,5.0,2,1.0,170.0,2,51.549894,-0.190143,2014-05-13 07:03:59.758
1218659,6649506,Entire home/apt,Lambeth,Streatham Wells,7,4.0,6,2.0,208.0,2,51.434392,-0.124655,2014-05-13 11:13:24.836
1218877,1952645,Private room,Hammersmith and Fulham,Shepherd's Bush Green,17,5.0,1,1.0,66.0,3,51.507353,-0.226999,2014-05-13 09:27:37.337
1219203,6651970,Private room,Camden,Cantelowes,0,,2,1.0,161.0,1,51.544113,-0.134442,2014-05-13 12:45:17.998
1219232,4892081,Entire home/apt,Wandsworth,Northcote,31,5.0,6,,208.0,2,51.455257,-0.162676,2014-05-13 14:08:17.881
1219421,6653030,Entire home/apt,Southwark,South Bermondsey,29,4.5,4,1.0,123.0,3,51.487645,-0.075115,2014-05-13 10:58:26.979
1219849,6654679,Entire home/apt,Hammersmith and Fulham,Ravenscourt Park,15,5.0,2,1.0,187.0,3,51.500395,-0.246279,2014-05-13 07:04:02.102
1219976,6653951,Private room,Lambeth,Thornton,0,,2,1.0,151.0,1,51.449927,-0.129699,2014-05-13 12:59:25.532
1219992,1506835,Entire home/apt,Tower Hamlets,Bromley North,24,4.5,4,1.0,140.0,1,51.528311,-0.015872,2014-05-13 13:44:54.457
1220145,6655947,Private room,Westminster,Hyde Park,52,5.0,2,1.0,170.0,3,51.513381,-0.174579,2014-05-13 08:54:50.454
1220209,2239368,Entire home/apt,Tower Hamlets,Stepney Green,12,5.0,2,1.0,161.0,7,51.519255,-0.047855,2014-05-13 11:54:52.313
1220461,3943885,Private room,Southwark,South Bermondsey,3,5.0,2,1.0,104.0,2,51.491764,-0.074542,2014-05-13 11:42:47.939
1220513,6657899,Private room,Tower Hamlets,Weavers,9,4.5,1,1.0,95.0,7,51.530678,-0.071641,2014-05-13 14:11:29.823
1221182,6661969,Private room,Southwark,Chaucer,0,,2,1.0,172.0,1,51.497297,-0.083266,2014-05-13 09:29:49.398
1221737,5980591,Entire home/apt,Lewisham,Rushey Green,4,4.5,4,,161.0,7,51.449715,-0.008728,2014-05-13 11:30:13.068
1221768,6665436,Entire home/apt,Southwark,East Walworth,6,4.5,2,1.0,161.0,1,51.494152,-0.100034,2014-05-13 12:59:29.917
1221832,6665711,Private room,Ealing,Ealing Broadway,2,5.0,2,1.0,142.0,1,51.521038,-0.311963,2014-05-13 15:59:11.236
1221960,3713763,Entire home/apt,Wandsworth,Latchmere,18,5.0,4,2.0,227.0,2,51.47241,-0.156277,2014-05-13 09:58:04.204
1222059,995624,Entire home/apt,Islington,Bunhill,32,4.5,4,1.0,180.0,1,51.52599,-0.100516,2014-05-13 14:40:40.336
1222299,6668043,Private room,Lewisham,Lewisham Central,0,,2,1.0,93.0,1,51.463427,-0.013787,2014-05-13 13:54:29.359
1222507,6668953,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,19,5.0,2,1.0,170.0,5,51.507906,-0.058758,2014-05-13 11:36:56.420
1222869,2379677,Entire home/apt,Waltham Forest,Cathall,1,5.0,7,3.0,284.0,4,51.560676,0.006789,2014-05-13 16:36:42.012
1222924,6670942,Private room,Wandsworth,St. Mary's Park,25,5.0,4,1.0,106.0,1,51.47569,-0.176141,2014-05-13 07:13:52.310
1223004,6671293,Private room,Lambeth,Larkhall,13,4.5,2,1.0,66.0,1,51.466889,-0.120206,2014-05-13 10:56:21.064
1223122,6293556,Private room,Camden,King's Cross,31,5.0,2,1.0,168.0,2,51.528116,-0.125619,2014-05-13 16:29:02.237
1223437,3552072,Entire home/apt,Hammersmith and Fulham,Addison,29,4.5,5,3.0,227.0,1,51.499524,-0.225861,2014-05-13 07:18:18.286
1223510,6674184,Entire home/apt,Barnet,East Finchley,0,,8,,379.0,1,51.588304,-0.162282,2014-05-13 10:37:45.155
1223650,1942491,Entire home/apt,Lambeth,Bishop's,5,4.5,2,1.0,274.0,1,51.507597,-0.108516,2014-05-13 17:12:32.749
1223766,4386070,Private room,Ealing,South Acton,1,5.0,2,1.0,131.0,1,51.503675,-0.276491,2014-05-13 10:37:47.660
1224200,10031228,Private room,Tower Hamlets,Shadwell,0,,1,1.0,123.0,5,51.513187,-0.060421,2014-05-13 07:01:14.889
1224299,4656211,Private room,Newham,Forest Gate North,47,4.5,2,1.0,42.0,1,51.553494,0.030778,2014-05-13 11:37:19.653
1224329,4656211,Private room,Newham,Green Street West,30,4.0,2,1.0,42.0,1,51.542542,0.026483,2014-05-13 13:02:05.727
1224556,6680004,Entire home/apt,Hackney,Hackney Central,16,4.5,5,2.0,265.0,1,51.544601,-0.058989,2014-05-13 11:39:57.921
1224557,3456646,Private room,Camden,Haverstock,0,,2,1.0,123.0,1,51.544883,-0.155373,2014-05-13 11:42:58.775
1224630,372373,Private room,Haringey,Northumberland Park,2,5.0,2,1.0,76.0,1,51.604292,-0.06101,2014-05-13 15:09:32.330
1224692,6680673,Private room,Hackney,Cazenove,13,4.5,3,1.0,85.0,1,51.566089,-0.070693,2014-05-13 18:03:21.901
1224698,6299705,Entire home/apt,Brent,Queens Park,0,,4,1.0,161.0,7,51.534134,-0.225078,2014-05-13 18:19:53.674
1224787,6681449,Private room,Hackney,Stoke Newington,16,4.5,2,1.0,85.0,2,51.557244,-0.075219,2014-05-13 10:28:39.432
1225312,2357859,Private room,Bromley,Copers Cope,0,,2,1.0,114.0,3,51.403545,-0.010566,2014-05-13 11:06:08.244
1227006,1466760,Private room,Wandsworth,Fairfield,0,,2,1.0,163.0,1,51.461818,-0.189936,2014-05-13 18:31:05.160
1227813,1179063,Entire home/apt,Wandsworth,Queenstown,1,5.0,2,,210.0,1,51.482999,-0.148799,2014-05-13 08:25:11.828
1227927,1810691,Entire home/apt,Southwark,Riverside,47,5.0,4,1.0,208.0,2,51.504232,-0.07945,2014-05-13 13:42:51.268
1228389,2065219,Private room,Southwark,Newington,6,4.5,1,1.0,95.0,3,51.48212,-0.09962,2014-05-13 11:19:37.994
1228460,6699710,Entire home/apt,Hammersmith and Fulham,College Park and Old Oak,2,4.5,4,1.0,208.0,4,51.517009,-0.225905,2014-05-13 14:43:40.270
1228646,1644487,Entire home/apt,Hammersmith and Fulham,Fulham Broadway,3,4.5,2,1.0,170.0,2,51.485573,-0.198967,2014-05-13 11:22:23.759
1228700,6588947,Entire home/apt,Lambeth,Herne Hill,4,5.0,4,2.0,227.0,2,51.455171,-0.108202,2014-05-13 13:57:01.607
1228711,2890502,Entire home/apt,Islington,Highbury West,22,5.0,2,1.0,131.0,2,51.553149,-0.106794,2014-05-13 14:29:40.244
1229020,5942510,Entire home/apt,Hammersmith and Fulham,College Park and Old Oak,5,5.0,6,3.0,331.0,3,51.530739,-0.230338,2014-05-13 16:55:50.223
1229062,6703428,Entire home/apt,Wandsworth,Queenstown,8,4.5,4,1.0,180.0,1,51.47588,-0.150124,2014-05-13 06:55:30.459
1229113,5384896,Private room,Wandsworth,Roehampton and Putney Heath,0,,2,1.0,125.0,1,51.45918,-0.243588,2014-05-13 09:17:39.021
1229808,2998895,Entire home/apt,Westminster,Hyde Park,12,4.5,5,3.0,568.0,3,51.517937,-0.172958,2014-05-13 17:53:35.656
1229849,499662,Entire home/apt,Hackney,Haggerston,20,4.5,3,2.0,199.0,3,51.530754,-0.076518,2014-05-13 07:50:45.015
1230011,3324808,Entire home/apt,Hackney,Hackney Central,8,5.0,3,1.0,189.0,1,51.545344,-0.064031,2014-05-13 15:21:59.951
1230313,6710539,Entire home/apt,Hackney,Hackney Central,4,5.0,2,1.0,180.0,2,51.544633,-0.059044,2014-05-13 17:32:58.665
1230432,6211962,Entire home/apt,Westminster,Bryanston and Dorset Square,2,5.0,3,1.0,227.0,4,51.51878,-0.159456,2014-05-13 11:06:27.263
1230590,5353131,Entire home/apt,Croydon,Fairfield,4,5.0,2,1.0,142.0,4,51.367285,-0.087948,2014-05-13 18:31:10.741
1230615,2041054,Entire home/apt,Kensington and Chelsea,Redcliffe,34,5.0,3,1.0,290.0,1,51.490697,-0.185177,2014-05-13 07:45:15.123
1230866,922398,Entire home/apt,Southwark,Grange,0,,6,2.0,662.0,3,51.500377,-0.07946,2014-05-13 07:32:25.237
1231053,6599538,Private room,Westminster,West End,93,4.5,2,1.0,136.0,1,51.51264,-0.131541,2014-05-13 16:13:41.246
1231374,1875741,Private room,Westminster,Lancaster Gate,3,4.0,2,1.0,123.0,5,51.510681,-0.188727,2014-05-13 07:21:18.831
1231484,2570684,Entire home/apt,Kensington and Chelsea,Redcliffe,0,,3,2.0,379.0,5,51.48973,-0.185403,2014-05-13 12:26:14.808
1231544,1612612,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,26,4.5,4,1.0,161.0,2,51.517126,-0.068806,2014-05-13 15:15:13.493
1231701,6717214,Private room,Lambeth,Thurlow Park,0,,2,1.0,125.0,1,51.444084,-0.106038,2014-05-13 10:34:51.634
1231852,6717996,Entire home/apt,Islington,Clerkenwell,2,4.5,4,1.0,189.0,3,51.530119,-0.114847,2014-05-13 17:43:13.189
1231983,987656,Entire home/apt,Tower Hamlets,Bow East,64,5.0,3,1.0,138.0,1,51.532706,-0.022396,2014-05-13 11:49:52.421
1231996,151192,Private room,Kingston upon Thames,Grove,17,5.0,2,1.0,85.0,1,51.405981,-0.294443,2014-05-13 12:26:22.756
1232232,6516316,Private room,Hackney,Hackney Downs,4,4.5,2,1.0,83.0,2,51.553454,-0.054754,2014-05-13 11:27:45.131
1232453,6717214,Private room,Lambeth,Thurlow Park,4,5.0,2,1.0,76.0,1,51.44304,-0.10645,2014-05-13 09:49:24.575
1232512,6322557,Entire home/apt,Wandsworth,Balham,4,5.0,2,1.0,123.0,1,51.451431,-0.152272,2014-05-13 12:37:48.603
1232563,6100424,Private room,Westminster,St. James's,13,4.5,2,1.0,151.0,4,51.512251,-0.116907,2014-05-13 15:01:40.006
1232699,4306102,Entire home/apt,Westminster,West End,0,,5,2.0,473.0,3,51.516658,-0.13065,2014-05-13 09:22:52.921
1232708,6343617,Private room,Richmond upon Thames,Fulwell and Hampton Hill,0,,2,1.0,129.0,1,51.428392,-0.352208,2014-05-13 09:46:43.365
1232737,6316963,Private room,Haringey,Highgate,0,,1,1.0,114.0,1,51.571324,-0.149125,2014-05-13 11:08:55.799
